Fuente/Origen,Titulo_URL,Precio,Latitud,Longitud,Dirección,Barrio/Zona,Provincia,Tipología/Producto,google_maps,Fecha de publicación,Vendedor,m2 totales,m2 cubiertos,Dormitorios,Baños
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-departamento-3-dorm.-en-barrio-centro-57011847.html,87000,-31.4127469,-64.1958263,Dean Funes al 800,Centro,Córdoba,Departamento,"https://maps.google.com/?q=-31.4127469,-64.1958263",27-08-2025,Taiana Propiedades,65,65,3,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-dpto-de-1-dormitorio-tribeca-aparts-57016711.html,169000,-31.30125558,-64.2709775,av. Padre Luchesse km 4,Housing y Condominios,Córdoba,Departamento,"https://maps.google.com/?q=-31.3012555842,-64.2709775011",26-08-2025,JUAREZ BELTRAN,85,66,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamentos-en-venta-57002649.html,25000,-31.3922655,-64.1885603,Rodriguez Peña al 1900,Alta Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.3922655,-64.1885603",28-08-2025,Loza-Ordano Inmuebles,33,33,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-venta-1-dormitorio-en-suite-con-3-57014244.html,110000,-31.430742,-64.1898147,Ambrosio Olmos  al 782,Nueva Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.430742,-64.1898147",29-08-2025,Lopez Baena Propiedades,97,73,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-alberdi-57017538.html,49000,-31.4182822,-64.1999778,Mariano Moreno  al 500,Alberdi,Córdoba,Departamento,"https://maps.google.com/?q=-31.4182822,-64.1999778",26-08-2025,ARLETTAZ SAMANTA ROMINA,40,40,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-departamento-1-dorm-amoblado-alta-cordoba-57011630.html,51000,-31.3968305,-64.1866639,Jerónimo Luis de Cabrera 700,Alta Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.3968305,-64.1866639",26-08-2025,RE/MAX Mediterránea,48,42,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-dpto-1-dormitorio-centro-57014202.html,61900,-31.4129722,-64.1939746,Deán Funes 700,Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.4129722,-64.1939746",26-08-2025,RE/MAX Mediterránea,721,38,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-nueva-cordoba-57016038.html,93000,-31.4214192,-64.1848938,Buenos Aires al 400,Nueva Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.4214192,-64.1848938",27-08-2025,GRV NEGOCIOS INMOBILIARIOS,59,59,2,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-depto-3-dorm-m-valparaiso-complejo-con-57018207.html,47000,-31.458236,-64.18828,Rimini 805,Kennedy IACC,Córdoba,Departamento,"https://maps.google.com/?q=-31.458236,-64.18827999999999",26-08-2025,Chavarri Nacello Negocios Inmobiliarios,68,60,3,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-semipiso-1-dormitorio-balcon-terraza-en-cofico-57011266.html,68000,-31.4026397,-64.1787042,Faustino Allende 118,Cofico,Córdoba,Departamento,"https://maps.google.com/?q=-31.4026397,-64.1787042",27-08-2025,Ingrid Leguizamón,70,40,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-teniente-benj.-matienzo-56968203.html,85000,-31.4389511,-64.2331162,Octaviano Navarro 3364,Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.4389511,-64.2331162",30-08-2025,RUIZ MORENO PROPIEDADES,237,237,6,6
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-nva-cba-pb-un-dormitorio-y-gran-57012063.html,98000,-31.4241019,-64.1806123,Rondeau 464,Nueva Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.4241019,-64.1806122999999",26-08-2025,Marcela Freites,65,45,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-centro-57011982.html,60000,-31.4222912,-64.1777289,Balcarce al 300,Centro,Córdoba,Departamento,"https://maps.google.com/?q=-31.4222912,-64.1777289",26-08-2025,"Lugar- alquilá, vendé y viví en Córdoba",43,41,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-oportunidad-inversion-departamentos-1-dorm.-edificio-57004651.html,79600,-31.4244469,-64.1938018,Av. Marcelo T. de Alvear 838,Güemes,Córdoba,Departamento,"https://maps.google.com/?q=-31.4244469,-64.1938018",27-08-2025,Grupo Marco,50,50,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-marques-de-sobremonte-57012393.html,44500,-31.3565442,-64.1866392,Las Torres de Márquez de Sobremonte,Marqués de Sobremonte,Córdoba,Departamento,"https://maps.google.com/?q=-31.3565442,-64.1866392",26-08-2025,RUIZ MORENO PROPIEDADES,64,64,2,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-se-vende-depto-2-dorm-a-m-de-nueva-cordoba-57016247.html,135600,-31.4241461,-64.1927321,Doctor T. Achaval Rodriguez 300,Güemes,Córdoba,Departamento,"https://maps.google.com/?q=-31.4241461,-64.1927321",29-08-2025,Agustin Paz,89,85,2,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-depto-1-dor-c-cochera-amenities-casonas-del-sur-57015292.html,125000,-31.4423064,-64.1810862,Casonas del Sur - Torre Malaga,Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.4423064,-64.1810862",27-08-2025,Moyano Trebucq Propiedades,76,47,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-venta-financiado-un-dormitorio-en-56844863.html,160363,-31.3919375,-64.2249851,"Nazaret 3151, B Las Rosas",Las Rosas,Córdoba,Departamento,"https://maps.google.com/?q=-31.3919375,-64.2249851",12-08-2025,Emirat Propiedades,111,92,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-patio-propio-canada-y-9-de-julio-imperdible!-56842502.html,49000,-31.4122382,-64.1922346,9 DE JULIO 630,Centro,Córdoba,Departamento,"https://maps.google.com/?q=-31.4122382,-64.19223459999999",29-08-2025,PRAGA INMOBILIARIA,55,40,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-venta-3-dorm.-con-cochera-en-housing-56844883.html,203902,-31.4612923,-64.3059628,docta urbanizacion inteligente 1,Housing del Boulevard,Córdoba,Departamento,"https://maps.google.com/?q=-31.4612923,-64.3059628",12-08-2025,Emirat Propiedades,134,101,3,2
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-depto.-2-dorm-balcon-y-cochera-bv-san-juan-al-56841835.html,215000,-31.418306,-64.1944777,Lanin 2 - BV SAN Juan  440 - 2 Dorm CON Cochera  (11c) CF - Balcon,Nueva Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.418306,-64.1944777",22-08-2025,LiCASA  Bienes & Raices,113,105,2,2
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-1-dormitorio-c-pileta-b.-gral.-paz-56843082.html,62000,-31.4127139,-64.167527,Coronel Juan P. Pringles 300,General Paz,Córdoba,Departamento,"https://maps.google.com/?q=-31.4127139,-64.167527",03-08-2025,RE/MAX Cumbre,42,42,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-monoambiente-balcon-cochera-carlos-paz-cba-56843876.html,69900,-31.4266879,-64.5040701,Lisandro de la Torre 200,Villa Carlos Paz,Córdoba,Departamento,"https://maps.google.com/?q=-31.4266879,-64.5040701",05-08-2025,Remax Boulevard,37,37,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-departamento-duplex-a-m-colon-b-alberdi-56844079.html,45000,-31.40855848,-64.20363054,Chubut 0,Alberdi,Córdoba,Departamento,"https://maps.google.com/?q=-31.408558484795,-64.203630536572",22-08-2025,REMAX JARDIN,42,42,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-depto-1-dorm-con-balcon-nueva-cordoba-56843551.html,89000,-31.43045744,-64.19332981,Velez Sarfield 1300,Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.430457442758,-64.193329811096",19-08-2025,RE/MAX Mediterránea,47,41,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-general-paz-56841995.html,220000,-31.4145937,-64.1689227,24 de Septiembre al 1000,General Paz,Córdoba,Departamento,"https://maps.google.com/?q=-31.4145937,-64.1689227",03-08-2025,Grupo Aren Bienes Inmuebles,100,100,3,2
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-departamento-1-dormitorio-centro-carlos-paz-56843879.html,79990,-31.42197049,-64.50143516,Las Heras 0,Villa Carlos Paz,Córdoba,Departamento,"https://maps.google.com/?q=-31.42197049386,-64.501435160637",03-08-2025,Remax Boulevard,51,51,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-departamento-centro-3-dorm-2-banos-cochera-56844012.html,135000,-31.41578,-64.18868,27 de Abril 300,Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.41578,-64.18868",27-08-2025,RE/MAX ACTIVO,98,98,3,2
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-departamento-1-dormitorio-apto-credito-56843836.html,52900,-31.4086603,-64.2167429,Jose Esteban Echeverria 200,Alberdi,Córdoba,Departamento,"https://maps.google.com/?q=-31.4086603,-64.2167429",26-08-2025,Remax Palace,50,45,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-departamento-2-dorm.-zona-norte-56843086.html,69900,-31.4010051,-64.2524953,Buceo 300,Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.4010051,-64.2524953",29-08-2025,RE/MAX Cumbre,73,61,2,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-nueva-cordoba-dos-dorm.-venta!-56844080.html,90000,-31.42136645,-64.18495059,Buenos Aires 400,Nueva Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.421366450814,-64.184950590134",03-08-2025,REMAX JARDIN,52,52,2,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-venta-un-dormitorio-en-opera-plaza-56842218.html,90008,-31.4446357,-64.1938475,"Av. Coneja Felipe Belardinelli N 2900, B Nueva Córdoba",Nueva Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.4446357,-64.1938475",18-08-2025,Emirat Propiedades,56,42,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-miralejos-2-villa-carlos-paz-56841844.html,84000,-31.4245439,-64.4986502,Finlay 126,Centro,Córdoba,Departamento,"https://maps.google.com/?q=-31.4245439,-64.4986502",30-08-2025,Inmobiliaria Ana Martín,54,44,2,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclappa-dueno-vende-56842392.html,65000,-31.4035561,-64.1636945,Ana María Janer 1037,General Pueyrredón,Córdoba,Departamento,"https://maps.google.com/?q=-31.4035561,-64.16369449999999",03-08-2025,Marcos Papavero,70,70,2,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-oportunidad-duplex-en-venta-en-saravi-village-pilar-56838509.html,220000,-34.45197295,-58.8376923,Saravi Village 0,Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-34.45197295190937,-58.8376923",26-08-2025,MEIER PROPIEDADES,210,110,3,3
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclappa-departamento-en-torres-brasil-56839341.html,75000,-31.3822718,-64.2429449,Emilio Lamarca & Julio Borda,URCA,Córdoba,Departamento,"https://maps.google.com/?q=-31.3822718,-64.2429449",02-08-2025,Ezequiel Mazzotta,55,55,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclappa-excelente-oportunidad-de-inversion-56839375.html,70000,-31.3874867,-64.224984,Juan Crisóstomo Lafinur no 3237,Bajo Palermo,Córdoba,Departamento,"https://maps.google.com/?q=-31.3874867,-64.22498399999999",30-08-2025,Milagro Druetta,97,97,3,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-milenica-2-dorm.-2-banos-dpto-en-venta-90-m-sup2-56838706.html,320000,-31.3714676,-64.2199356,Rodriguez del Busto 3402,Alto Verde,Córdoba,Departamento,"https://maps.google.com/?q=-31.3714676,-64.2199356",18-08-2025,Rabe Servicios Inmobiliarios,115,90,2,2
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-excelente-departamento-en-opera-carlos-paz-56840879.html,140000,-31.4172087,-64.4926123,Avenida San Martín 600,Villa Carlos Paz,Córdoba,Departamento,"https://maps.google.com/?q=-31.4172087,-64.4926123",29-08-2025,RE/MAX MEDITERRÁNEA II,79,79,2,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-depto-2-dormis.-patio-carlos-paz-santa-rita-56840894.html,125000,-31.4047953,-64.4808829,Gobernador Alcorta 200,Villa Carlos Paz,Córdoba,Departamento,"https://maps.google.com/?q=-31.4047953,-64.4808829",20-08-2025,Remax Palace,95,75,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta!-departamento-1-dormitorio-en-cofico-cordoba-56840930.html,51900,-31.3994437,-64.1768226,Jerónimo Luis de Cabrera 0,Cofico,Córdoba,Departamento,"https://maps.google.com/?q=-31.3994437,-64.1768226",26-08-2025,Remax Boulevard,49,49,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-depto-1-dorm.-con-balcon-y-cochera-alto-alberdi-56840167.html,69900,-31.410476,-64.2072155,José Miguel Urrutia 100,Alto Alberdi,Córdoba,Departamento,"https://maps.google.com/?q=-31.410476,-64.2072155",09-08-2025,RE/MAX Cumbre,38,38,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-depto-1-dormitorio-carlos-paz-santa-rita-56840895.html,90000,-31.4047953,-64.4808829,Gobernador Alcorta 200,Villa Carlos Paz,Córdoba,Departamento,"https://maps.google.com/?q=-31.4047953,-64.4808829",20-08-2025,Remax Palace,55,55,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-venta-1-dormitorio-en-nueva-cordoba-56960701.html,77000,-31.4300376,-64.1875623,Ambrosio Olmos al 600,Nueva Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.4300376,-64.1875623",19-08-2025,JUAREZ BELTRAN,42,42,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin--venta!-casonas-del-norte-dpto.-3-dorm.-con-cochera-56961824.html,290000,-31.3915516,-64.2265996,Casonas del Norte - Nazaret  al 3200,Las Rosas,Córdoba,Departamento,"https://maps.google.com/?q=-31.3915516,-64.2265996",27-08-2025,Fábregas Molina,120,120,3,2
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-departamento-2-dorm.-en-san-fernando-anexo-56964770.html,39000,-31.4535851,-64.1951765,Consejal Belardinelli al 3663,San Fernando,Córdoba,Departamento,"https://maps.google.com/?q=-31.4535851,-64.1951765",20-08-2025,Rossi Bienes Raices,55,55,2,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-excelente-dpto-remodelado-en-pleno-nueva-cordoba-56965359.html,80000,-31.430743,-64.1890228,Ambrosio Olmos 739,Nueva Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.430743,-64.18902280000002",31-08-2025,OVER CORPORACION INMOBILIARIA,40,40,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-monoambiente-con-cocina-separada!-56957896.html,29000,-31.4106528,-64.199816,Coronel Olmedo 62,Alberdi,Córdoba,Departamento,"https://maps.google.com/?q=-31.4106528,-64.199816",28-08-2025,LUCIANO LUTRI INMUEBLES,25,25,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-av-estrada-1-dorm-categoria-amenities-a-m-de-56958118.html,110000,-31.4280203,-64.1874578,Jose Manuel Estrada  al 100,Nueva Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.4280203,-64.1874578",19-08-2025,DEPCOR,45,42,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-de-1-hab-en-venta-nueva-cordoba-sobre-la-56962738.html,69000,-31.426076,-64.1939925,Marcelo t de Alvear 1011,Nueva Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.426076,-64.1939925",19-08-2025,Reyna Ferreyra,69,53,2,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-reciclado-100-!-hermoso-depto-de-2-dor-con-vista-a-la-56965100.html,60000,-31.4175828,-64.1845408,Independencia 129,Centro,Córdoba,Departamento,"https://maps.google.com/?q=-31.4175828,-64.1845408",21-08-2025,Muñoz Broker Inmobiliario,72,45,2,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-se-vende-2-dor.-a-estrenar-a-m.-buen-pastor!-56904706.html,167200,-31.4237589,-64.1848181,San Lorenzo al 100,Nueva Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.4237589,-64.1848181",21-08-2025,Testi propiedades,60,60,2,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-pueyrredon-y-o.-trejo.-1-dormitorio-con-balcon-al-56963309.html,90000,-31.42684838,-64.19017253,Pueyrredon 100,Nueva Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.42684838312563,-64.19017253198591",26-08-2025,Inberta Inmobiliaria,50,42,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-monoambiente-a-la-venta-en-barrio-alberdi-56965207.html,30000,-31.4061785,-64.2078287,Colón  al 1850,Alberdi,Córdoba,Departamento,"https://maps.google.com/?q=-31.4061785,-64.2078287",19-08-2025,Union Desarrollos Inmobiliarios,32,32,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-1-dormitorio-con-gran-terraza-en-venta-56963501.html,112000,-31.4261571,-64.1884257,Indepedencia  al 800,Nueva Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.4261571,-64.1884257",29-08-2025,NORTEN,50,50,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-dpto-2-dorm-pilares-de-manantiales-torre-56963523.html,120000,-31.457983,-64.2453212,Raul Brogin 100,Manantiales,Córdoba,Departamento,"https://maps.google.com/?q=-31.457983,-64.24532119999999",22-08-2025,M Group Negocios inmobiliarios,77,77,2,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-oportunidad-en-b-san-martin-dpto-1dor-c-balcon-56965520.html,38000,-31.3978199,-64.1957025,Tomas Guido al 700,San Martín,Córdoba,Departamento,"https://maps.google.com/?q=-31.3978199,-64.1957025",26-08-2025,Tasar Inmobiliaria,40,40,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-semipiso-2-dorm.-con-balcon-corrido-y-56962273.html,167000,-31.426264,-64.1819568,Obispo ORO  al 400,Nueva Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.426264,-64.1819568",21-08-2025,NORTEN,80,80,2,2
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-nueva-cordoba-56877293.html,77000,-31.4231506,-64.1825676,Chacabuco al 400,Nueva Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.4231506,-64.1825676",21-08-2025,Testi propiedades,35,35,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-reggia-5-6to-piso-externo!-escritura-inmediata-56957910.html,98500,-31.4319308,-64.1922034,Obispo Trejo al 1400,Nueva Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.4319308,-64.1922034",19-08-2025,LUCIANO LUTRI INMUEBLES,47,40,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-depto-de-1-dor-a-estrenar!-nueva-cordoba-de-categoria-56959866.html,99500,-31.4228755,-64.1788737,Bv Illia 542,Nueva Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.4228755,-64.1788737",19-08-2025,Muñoz Broker Inmobiliario,42,42,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-3-dorm.-con-cochera-cofico-56965706.html,140000,-31.3996806,-64.1833391,Sucre al 1400,Cofico,Córdoba,Departamento,"https://maps.google.com/?q=-31.3996806,-64.1833391",19-08-2025,Invierta City Real Estate,89,89,3,2
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-venta-en-nueva-cordoba-56958728.html,81600,-31.4233589,-64.181884,Rondeau al 347 - Mapa 06,Nueva Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.4233589,-64.181884",19-08-2025,"Lugar- alquilá, vendé y viví en Córdoba",51,37,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-venta-2-dorm.-cochera-para-camioneta-56965241.html,99000,-31.4025435,-64.4839687,Gobernador Alcorta  al 600,Villa Carlos Paz,Córdoba,Departamento,"https://maps.google.com/?q=-31.4025435,-64.4839687",22-08-2025,Silvestri Calcagno,80,75,2,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-amplio-1-dormitorio-tamano-de-2-venta-centro-56961359.html,85000,-31.4185042,-64.1882718,Av. Vélez Sarsfield 286,Centro,Córdoba,Departamento,"https://maps.google.com/?q=-31.4185042,-64.1882718",19-08-2025,Lopez Baena Propiedades,78,65,1,1
